vendor,sku,vendor_code,item_name,image_relative_path,image_absolute_path,match_type,source_folder,details
MPWSR,821001512,821001512,1/4 Meg 1512 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821001515,821001515,1/4 Meg 1515 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821001535,821001535,1/4 Meg 1535 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821001540,821001540,1/4 Meg 1540 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821002512,821002512,1/4 Meg 2512 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821002515,821002515,1/4 Meg 2515 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821002520,821002520,1/4 Meg 2520 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821002530,821002530,1/4 Meg 2530 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821002535,821002535,1/4 Meg 2535 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821002540,821002540,1/4 Meg 2540 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821002560,821002560,1/4 Meg 2560 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821004012,821004012,1/4 Meg 4012 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821004025,821004025,1/4 Meg 4025 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821004035,821004035,1/4 Meg 4035 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821004040,821004040,1/4 Meg 4040 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821004050,821004050,1/4 Meg 4050 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821005020,821005020,1/4 Meg 5020 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821006510,821006510,1/4 Meg 6510 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821006515,821006515,1/4 Meg 6515 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821006520,821006520,1/4 Meg 6520 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821006530,821006530,1/4 Meg 6530 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821500025,821500025,1/4 Meg 0025 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821500512,821500512,1/4 Meg 0512 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821500515,821500515,1/4 Meg 0515 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821500520,821500520,1/4 Meg 0520 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821500530,821500530,1/4 Meg 0530 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821500540,821500540,1/4 Meg 0540 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821500560,821500560,1/4 Meg 0560 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821501520,821501520,1/4 Meg 1520 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821501525,821501525,1/4 Meg 1525 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821502525,821502525,1/4 Meg 2525 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821504015,821504015,1/4 Meg 4015 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821504020,821504020,1/4 Meg 4020 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821601530,821601530,1/4 Meg 1530 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,821604030,821604030,1/4 Meg 4030 Nozzle SS,Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg Stainless Steel Softwash Downstream Tips.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg Stainless Steel Softwash / Downstream Tips.
MPWSR,839006540,839006540,Poly 6540 Soap Nozzle,Images\Manatee images\Poly 6540 Soap Nozzle.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Poly 6540 Soap Nozzle.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Poly 6540 Soap Nozzle.
MPWSR,85.309.102C,85.309.102C,ORing 1/4 #110 Buna 100 Pack,Images\Manatee images\O-Ring Pack of 100.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\O-Ring Pack of 100.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from O-Ring Pack of 100.
MPWSR,85.309.102VC,85.309.102VC,Oring 1/4 #110 Viton 100 Pack,Images\Manatee images\O-Ring Pack of 100.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\O-Ring Pack of 100.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from O-Ring Pack of 100.
MPWSR,85.309.103C,85.309.103C,ORing 3/8 #112 Buna 100 Pack,Images\Manatee images\O-Ring Pack of 100.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\O-Ring Pack of 100.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from O-Ring Pack of 100.
MPWSR,85.309.103VC,85.309.103VC,ORing 3/8 #112 Viton 100 Pack,Images\Manatee images\O-Ring Pack of 100.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\O-Ring Pack of 100.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from O-Ring Pack of 100.
MPWSR,85.571.082,85.571.082,CARBON BRUSH SUBASSEMBLY (BE-6500ERUSC/BE-9000ER),Images\Manatee images\CARBON BRUSH SUBASSEMBLY (BE-6500ERUSCBE-9000ER).jpg,C:\Codex\AZCS Inventory\Images\Manatee images\CARBON BRUSH SUBASSEMBLY (BE-6500ERUSCBE-9000ER).jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from CARBON BRUSH SUBASSEMBLY (BE-6500ERUSC/BE-9000ER).
MPWSR,85.790.026,85.790.026,"22"" Whirl a way replacement brush",Images\Manatee images\22 Whirl A Way Replacement Brush Skirt BE.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\22 Whirl A Way Replacement Brush Skirt BE.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 22"" Whirl A Way Replacement Brush / Skirt BE."
MPWSR,85.790.029,85.790.029,Caster for BE Whirl A Way Surface Cleaners,Images\Manatee images\Caster Wheel for BE Whirl A Way Surface Cleaners.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Caster Wheel for BE Whirl A Way Surface Cleaners.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Caster Wheel for BE Whirl A Way Surface Cleaners.
MPWSR,85.790.037,85.790.037,"Head Rotary 14""",Images\Manatee images\Head Rotary 14.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Head Rotary 14.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from Head Rotary 14""."
MPWSR,85.791.002,85.791.002,BRACKET MOUNTING SILVER Collar for swivels,Images\Manatee images\BRACKET MOUNTING SILVER Collar for swivels.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\BRACKET MOUNTING SILVER Collar for swivels.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from BRACKET MOUNTING SILVER Collar for swivels.
MPWSR,85.791.012,85.791.012,"Whirl a Way ARM ROTARY 3 WAY 20"" Stainless",Images\Manatee images\20 Whirl a Way Spray Bar 3 Way.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\20 Whirl a Way Spray Bar 3 Way.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 20"" Whirl a Way Spray Bar 3 Way."
MPWSR,85.791.037,85.791.037,"Arm, Rotary for 14"" WAW",Images\Manatee images\14 Surface Cleaner Spray Bar Whirl Away.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Surface Cleaner Spray Bar Whirl Away.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 14"" Surface Cleaner Spray Bar Whirl Away."
MPWSR,85.792.005,85.792.005,"20"" Whirl-a-way yellow cover",Images\Manatee images\20 Whirl A Way Yellow Cover.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\20 Whirl A Way Yellow Cover.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 20"" Whirl-a-way yellow cover."
MPWSR,85.792.006,85.792.006,"Brush for 20"" Whirl A Way",Images\Manatee images\20 Whirl A Way Brush Skirt BE.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\20 Whirl A Way Brush Skirt BE.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 20"" Whirl A Way Brush / Skirt BE."
MPWSR,85.792.007,85.792.007,"Arm, Rotary 20"" Whirl-A-Way",Images\Manatee images\20 Spray Bar for Whirl A Way Surface Cleaners.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\20 Spray Bar for Whirl A Way Surface Cleaners.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 20"" Spray Bar for Whirl A Way Surface Cleaners."
MPWSR,85.792.009,85.792.009,"BE Whirl A Way Yellow Cover 16""",Images\Manatee images\16 Replacement Cover For BE Whirl A Way Surface Cleaners.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\16 Replacement Cover For BE Whirl A Way Surface Cleaners.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 16"" Replacement Cover For BE Whirl A Way Surface Cleaners."
MPWSR,85.792.010,85.792.010,"BE Whirl A Way Brush for 16""",Images\Manatee images\16 Brush Skirt for BE Whirl A Way.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\16 Brush Skirt for BE Whirl A Way.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 16"" Brush / Skirt for BE Whirl A Way."
MPWSR,85.792.011,85.792.011,"16"" Rotary Arm Whirl a Way",Images\Manatee images\16 Surface Cleaner Spray Bar Whirl A Way.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\16 Surface Cleaner Spray Bar Whirl A Way.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 16"" Surface Cleaner Spray Bar Whirl A Way."
MPWSR,85.792.016,85.792.016,"Rotary Arm for 24"" SS",Images\Manatee images\Rotary Arm for 24 SS Whirl-A-Way Surface Cleaner.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Rotary Arm for 24 SS Whirl-A-Way Surface Cleaner.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from Rotary Arm for 24"" SS Whirl-A-Way Surface Cleaner."
