ProductCode,Name,Price,Category,Brand,Length,Width,Height,Weight,Barcode,Tags,ShortDescription,Description
"T-HP-Kit-Bravo-SC","Tucker? Handy Pure w/ Bravo Kit & Screen Cleaner",2268.9870,"Cycle A","",0.0000,0.0000,0.0000,0.0000,,"","","<p><strong>Bundle and Save with Tucker&reg; - The value added manufacturer.</strong></p>
<p><strong>Kit includes:&nbsp; </strong></p>
<ul>
<li>QTY 1 - <a title=""Tucker&reg; DI Tank Kit"" href=""https://tuckerusa.com/tucker-di-tank-1-cubic-foot-kit/"">Tucker&reg; One Cubic Foot DI tank KIT</a></li>
<li>QTY 1 - <a title=""Tucker&reg; Bravo Water Fed Pole"" href=""https://tuckerusa.com/tucker-bravo/"">Tucker&reg; Bravo Pole Complete</a></li>
<li>QTY 1 - <a title=""Tucker&reg; Hand Carry Hose Reel with 150 feet of hose"" href=""https://tuckerusa.com/tucker-hand-carry-hose-reel/"">Tucker&reg; 150'&nbsp;Hand Carry Hose Reel</a></li>
<li>QTY 1 - 5' Foot Tucker&reg; Pure water feed line for attaching DI tank to your reel</li>
<li>(Optional) QTY 1 - <a title=""Tucker&reg; Screen Cleaner"" href=""https://tuckerusa.com/tucker-screen-cleaner/"">Tucker&reg; Screen Cleaner &nbsp;</a></li>
</ul>
<p>&nbsp;</p>
<p><strong>The Tucker&reg; DI Tank Kit </strong></p>
<p>These 1 cubic foot DI tanks are ideal for those in the following situations:</p>
<p>- Low TDS (total dissolved solids) area where cost of purification is low</p>
<p>- High TDS area in conjunction with a Tucker&reg; reverse osmosis system for high volume production.</p>
<p>The benefit of a large DI tank like this is that you can run many gallons per minute through it and still get ultra pure water compared to smaller DI systems that need to run at much lower flow rates to achieve the best water. Simple 3/4"" brass garden hose fittings on inlet and outlet. Hook up your tap water supply hose to the inlet and your pure water supply line to the outlet.&nbsp; As the tap water flows through the system it is purified by the Tucker&reg; virgin DI resin that is included in this kit.&nbsp;&nbsp;</p>
<p>Looking for DI resin?&nbsp;&nbsp;<a title=""Tucker&reg; 1 Cubic Foot Of Bulk DI Resin"" href=""https://tuckerusa.com/one-cubic-foot-of-virgin-di-resin/"">CLICK HERE&nbsp;</a></p>
<p><strong>The DI Tank Kit includes the following: </strong></p>
<ul>
<li>QTY 1 - 3/4"" female swivel brass garden hose inlet fitting</li>
<li>QTY 1 - 3/4"" male brass garden hose outlet fitting</li>
<li>QTY 1 - 1 cubic foot DI tank</li>
<li>QTY 1 - 1 cubic foot Tucker&reg; virgin DI resin in reusable bucket</li>
<li>QTY 1 - large mouth funnel for filling your DI tank</li>
<li>QTY 1 - Tucker&reg; handheld TDS meter for checking water purity</li>
<li>QTY 1 - roll of teflon tap for brass fitting installation</li>
</ul>
<p>&nbsp;</p>
<p><strong>Specs: </strong></p>
<p>9"" wide x 35"" tall</p>
<p>Estimated 1600 gallons per resin change at 100 Parts per million incoming water quality.</p>
<p>&nbsp;</p>
<p><strong>Tucker&reg; Bravo Water Fed Pole&nbsp; </strong></p>
<p>The Tucker&reg; Bravo pole is an incredibly affordable water fed pole geared towards those wanting to work 3 stories and lower. It is made from high quality hybrid sections which are a blend of carbon fiber and fiberglass. The addition of the fiberglass does add a bit of flex to the pole at full extension, but it also brings down the cost.</p>
<p>Includes the all new Tucker&reg; V2 clamps, the Tucker&reg; nylon bristle brush,&nbsp;<a title=""100 foot length of Tucker&reg; 5/16&quot; OD pole tubing"" href=""https://tuckerusa.com/tucker-tuff-tubing-5-16/"">100' Tucker&reg; 5/16"" OD Pole Tubing</a>, 1 Set of&nbsp;<a title=""Male Quick Connect for 5/16&quot; Pole Tubing"" href=""https://tuckerusa.com/male-quick-connect-for-5-16-pole-tubing/"">Male</a>&nbsp;and&nbsp;<a title=""Female Quick Connect for Garden Hose"" href=""https://tuckerusa.com/female-quick-connect-for-pole-hose/"">Female Quick-Connect Fittings</a>, a <a title=""Tucker&reg; Reach Around Gooseneck"" href=""https://tuckerusa.com/tucker-reach-around-gooseneck/"">Reach-around Gooseneck</a>, and an Acme tip to convert from water fed to trad pole</p>
<p>&nbsp;</p>
<p><strong>Specs: </strong></p>
<ul>
<li>Fully extended height: 22 feet 6 inches</li>
<li>Collapsed length: 5 feet 7 inches</li>
<li>Weight: 3 pounds</li>
<li>Total number of sections: 5</li>
</ul>
<p>&nbsp;</p>
<p>Great pole for employees All of our commercial window cleaning equipment is guaranteed to satisfy. These poles are Made in the USA from US and Imported parts. The Tucker&reg; brand has been used by thousands of professional window cleaners for decades. As the oldest manufacturer of window cleaning equipment, we take pride in providing the best products in the industry. &nbsp;</p>
<p>&nbsp;</p>
<p><strong>Tucker&reg; 150' Hand Carry Hose reel w/ premium pure water hose </strong></p>
<p>New hose reel from Tucker&reg;. The Highest quality hand carry hose reel on the market today.&nbsp; Made of powder coated laser cut steel and machined aluminum. Assembled in the USA.&nbsp; Comes complete with 150' of 3/8"" premium hose line.</p>
<p>3/4"" Brass garden hose inlet.</p>
<p>3/4"" Brass garden hose outlet. &nbsp;</p>
<p>&nbsp;</p>
<p><strong>The Tucker&reg; Screen Cleaner </strong></p>
<p>The Tucker&reg; Screen Cleaner makes quick work of the messy process of cleaning window screens. Made in USA from high quality components (no plastic parts to break). Our Screen Cleaner does not tip easily like other models on the market today. Includes a foot valve for easy on/off water flow.</p>
<p>Simply hook connect a garden hose to the inlet and the water bar sprays water through the entire brush as you work the screen back and forth to agitate the dirt and debris on the screen surface. Towel dry and you're all set. Set it up in your customers front yard and it's guaranteed to turn heads from the neighbors. Learn more about the screen cleaner here! &nbsp;</p>
<p>&nbsp;</p>
<p>All RHG and Tucker&reg; brand purification systems, pole sections, and clamps come with a 10 year warranty and are assembled in the US.&nbsp;</p>
<p><iframe title=""Setting Up The Tucker DI Tank Water Fed Pole Kit"" src=""https://www.youtube.com/embed/tqm0ryLw7Zo"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></p>"
"T-HandyPure","Tucker? HandyPure KIT",534.1500,"Cycle A","",0.0000,0.0000,0.0000,0.0000,T-HandyPure,"","Tank, w/ resin, funnel, TDS",""
"T-HandyPure-Empty","Tucker? HandyPure Tank (Empty)",366.6285,"Cycle A","",0.0000,0.0000,0.0000,0.0000,EMPTY-1/2-FOOT,"","",""
"20013-RO-VF","Tucker? Max Flow 40"" RO w/VFT",498.7395,"Cycle A","",0.0000,0.0000,0.0000,0.0000,20013-RO-VF,"","Tucker? Max-Flow w/Variable Flow Technology 4 x 40"" RO membrane","
This Tucker? Max-Flow w/Variable Flow Technology 4 x 40"" RO membrane makes more water than any other 4 x 40"" membrane on the market today. What does this mean for you? If you replace your current (non-Tucker? branded) RO with our RO, you will instantly see more volume of water production.

Regardless of your incoming pressure.  You will experience the highest flow rate for that pressure available today.  Whether 40 PSI or 120, you have the maximum flow possible at that pressure.  

The Tucker? 4 x 40"" RO Membrane is the best choice for any system that utilizes a 40"" Membrane. Upgrade your RO system today!

These 40"" RO Membranes are designed to operate at extremely low operating pressures, making them the perfect choice for the Tucker? RO/DI systems as well as any other system on the market.

Consider changing your RO membrane when it has begun to remove less than 80% of the impurities in the water. The fewer impurities the RO can remove, the more you will spend on DI filter replacements. Fits the H2Pro as well.

This is NOT the replacement RO membrane for the 4060 system. The correct replacement RO membrane for the 4060 is the 4 X 30"" REVERSE OSMOSIS MEMBRANE

Water-resistant lubricant may be required (SOLD SEPARATELY) SKU: T-Lube"
"T-SWIVEL-V1","Tucker? Swivel Assembly",39.7378,"Cycle A","",0.0000,0.0000,0.0000,0.0000,T-SWIVEL-V1,"","","<p>The Tucker&reg; swiveling gooseneck is a must have for any professional looking to tackle odd angles with their water fed pole.</p>
<p>The swivel moves from side to side and can easily be adjusted to make the swivel action loose or rigid.&nbsp; All depends on the operators swiveling preference.</p>
<p>Made in USA of strong plastic material these goosenecks are proven to last.</p>
<p>&nbsp;</p>
<p>**Currently there are issues with raw plastic material and color may vary as a result**</p>"
"T-SWIVEL-V2","Tucker? Swivel Assembly w/ Quick Release for #1 Clamp",39.7378,"Cycle A","",0.0000,0.0000,0.0000,0.0000,T-SWIVEL-V2,"","","<p>The Tucker&reg; swiveling gooseneck is a must have for any professional looking to tackle odd angles with their water fed pole.</p>
<p>The swivel moves from side to side and can easily be adjusted to make the swivel action loose or rigid, depending on the operators preference.</p>
<p>This design uses a quick release stem that attaches to the #1 clamp of your Tucker&reg; pole for easy adjustment.</p>
<article class=""productView-description mb60"">
<div class=""container"">
<div id=""responsiveTabs"" class=""pb60"">
<div id=""tab-description"" class=""tab-content is-active pt40"">
<div class=""tab-inner"">
<p>Made in USA of strong plastic material, these goosenecks are proven to last.</p>
</div>
</div>
</div>
</div>
</article>"
"62014-BV","Union Ball Valve 1/2OD x 1/2OD",35.8236,"Cycle A","",0.0000,0.0000,0.0000,0.0000,,"","","<p>1/2"" Push to fit ball valve.</p>
<p>Simply cut your 1/2"" tubing line and insert.</p>
<p>NEW and IMPROVED</p>"
"62014-BV-bypass","Union Ball Valve 1/2OD x 1/2OD - drilled",35.8236,"Cycle A","",0.0000,0.0000,0.0000,0.0000,62014-BV-DRILLED,"","","<p>This is the replacement bypass valve for all of the Tucker&reg; water fed pole systems.</p>
<p>NEW and IMPROVED</p>"
"62014-BV-5/16","Union Ball Valve 5/16OD x 5/16OD",31.4933,"Cycle A","",0.0000,0.0000,0.0000,0.0000,,"","","<p>Small inline ball valve for 5/16"" OD pole hose tubing.</p>
<p>Simply cut your line where you would like to install the valve and push the valve to fit into place.</p>
<p>NEW and IMPROVED</p>"
"T-Lever-v2-Comp","V2 Lever Complete for CF Pole Clamp",12.0237,"Cycle A","",0.0000,0.0000,0.0000,0.0000,T-Lever-v2-Comp,"","","<p>This is the complete lever assembly needed for the new Tucker&reg; v2 Clamp Range.&nbsp;&nbsp;</p>
<p>Includes - Lever, Barrel, Bolt, and EZ Adjust Knob.</p>
<p>Easily assembles onto the Tucker&reg; v2 clamp bodies.</p>
<p>One size fits all.</p>"
"12034","Water-Fed Delivery Pump",251.9462,"Cycle A","",0.0000,0.0000,0.0000,0.0000,12034,"","","<p>If you&rsquo;re looking for an excellent 12V pump for siphoning your pure water tank and pushing water to your water fed pole and brush this is the best option. Or if you would like to draw water from a tank to feed you Tucker&reg; DI system.This is the correct replacement pump for the delivery pump on a Fill n Go unit and our 12V Delivery Panel.&nbsp;</p>
<p><strong data-stringify-type=""bold"">SPECIFICATIONS</strong></p>
<p><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break"">OPEN FLOW RATE</span>: 1.4 GPM<br />MAX PSI: 90 PSI<br />CURRENT: 9.9 AMPS @ 90 PSI</p>
<p>The thread on the pump is 3/8"" female NPT.</p>
<p>Inlet/outlet fittings not included</p>
<p>Optional fittings available here: Two&nbsp;<a href=""https://tuckerusa.com/3-8-male-x-3-8-barb"">3/8"" barb</a>&nbsp;<u><strong>or</strong></u>&nbsp;Two&nbsp;<a href=""https://tuckerusa.com/3-8-pipe-thread-x-1-2-murlock/"">1/2"" PTF</a></p>"
"T-4060-KIT-50","4060 4Stage Kit w/50-HM",6624.9827,"Cycle A","My Store",0.0000,0.0000,0.0000,0.0000,,"","","<p>This kit is designed for those looking for more water flow for faster rinsing in all water conditions.</p>
<p><strong>This bundle includes our: </strong></p>
<ul>
<li><a title=""Tucker&reg; 4060 4-Stage RO/DI Mobile Cart"" href=""https://tuckerusa.com/tucker-4060-mobile-RO/DI-system"">Tucker&reg; 4-Stage RO/DI Mobile Cart</a> - The 4060&nbsp;</li>
<li><a title=""Tucker&reg; Hand Carry Hose Reel w/ 150 feet of spot-free hose."" href=""https://tuckerusa.com/tucker-hand-carry-hose-reel/"" target=""_blank"" rel=""noopener noreferrer"">Tucker&reg; Hand Carry Hose Reel</a>&nbsp;with 150' of 3/8"" ID hose</li>
<li>A&nbsp;<a title=""Tucker&reg; water fed poles"" href=""https://tuckerusa.com/water-fed-poles/"" target=""_blank"" rel=""noopener noreferrer"">Tucker&reg; water fed pole</a>&nbsp;of your choice</li>
<li>(Optional)&nbsp;<a title=""Tucker&reg; Screen Cleaner"" href=""https://tuckerusa.com/tucker-screen-cleaner/"">Tucker&reg; Screen Cleaner</a>&nbsp;</li>
</ul>
<p>&nbsp;</p>
<p><strong>The Tucker&reg; 4 Stage 4060 Water System </strong></p>
<p>Tucker's commercial work horse! This system will produce more water than others making your cleaning time faster!</p>
<p>Most RO/DI systems on the market uses a 40"" RO Membrane that can supply 1 pole on line pressure. Using (2) 40"" RO Membranes gives you more flow and capacity, but the size and weight makes it completely impractical in a mobile application. At Tucker&reg; we have the unique opportunity to produce 30"" RO Membranes that produce nearly the same water as the leading 40"" RO Membranes on the market and when we combine 2 of them you get the performance of 80"" or RO Membrane, but in a much more compact design.</p>
<p>How's that? We use much lower operating pressure RO Membranes than anyone else in the market. This RO Membrane technology is ONLY available in Tucker&reg; branded systems and all other systems simply can't compare.</p>
<ul>
<li>@60 PSI this unit produces 1.5 gallons per minute @ 70 degree water temp.</li>
<li>@80 PSI this unit produces 1.91 gallons per minute @ 70 degree water temp.</li>
<li>w/ the RHG 110v booster pump this unit produces 2.3 gallons per minute @ 70 degree water temp.</li>
<li>Weighs approximately 95 pounds.&nbsp; &nbsp;</li>
</ul>
<p><a title=""Tucker&reg; 4060 4-Stage RO/DI Cart User Manual"" href=""https://drive.google.com/file/d/1EqwP-VhhXsCs9bOszsxBJgU6LNb3vN39/view?usp=share_link"">4060&nbsp;4-Stage RO/DI Cart - User Manual&nbsp;</a></p>
<p><a title=""Tucker&reg; 4060 4-Stage RO/DI Cart User Manual en Espanol"" href=""https://drive.google.com/file/d/1ZYaSqQuaV0LlhfHI6g5DLjkrIbdDbaJi/view?usp=sharing"">4060 4-Stage RO/DI Cart - User Manual (SPANISH)</a> &nbsp;</p>
<p>&nbsp;</p>
<p><strong>Tucker&reg; 150' Hand Carry Hose reel w/ premium pure water hose </strong></p>
<p>New hose reel from Tucker&reg;. The Highest quality hand carry hose reel on the market today. Made of powder coated laser cut steel and machined aluminum. Assembled in the USA.&nbsp; Comes complete with 150' of 3/8"" premium hose line.</p>
<p>3/4"" Brass garden hose inlet.</p>
<p>3/4"" Brass garden hose outlet. &nbsp;</p>
<p>&nbsp;</p>
<p><strong>Tucker&reg; Water Fed Pole&nbsp; </strong></p>
<p>The Tucker&reg; water fed pole is an incredible tool for window cleaners everywhere. Tucker&reg; is the oldest name in the industry, delivering the highest quality components with unique features that simplify your day. Made right here in the USA.</p>
<p>Each of our standard line of carbon fiber, high modulus carbon fiber, and hybrid water fed poles comes with a&nbsp;GLIDE water fed brush (the world's longest selling water fed brush), 100' of pole tubing, male and female quick connects, and our incredible reach-around gooseneck. Choose the pole that works best for you! &nbsp;</p>
<p>&nbsp;</p>
<p><strong>The Tucker&reg; Screen Cleaner </strong></p>
<p>The Tucker&reg; Screen Cleaner makes quick work of the messy process of cleaning window screens. Made in USA from high quality components (no plastic parts to break). Our Screen Cleaner does not tip easily like other models on the market today. Includes a foot valve for easy on/off water flow.</p>
<p>Simply hook connect a garden hose to the inlet and the water bar sprays water through the entire brush as you work the screen back and forth to agitate the dirt and debris on the screen surface. Towel dry and you're all set. Set it up in your customers front yard and it's guaranteed to turn heads from the neighbors. <a title=""Tucker&reg; Screen Cleaner Info Video"" href=""https://www.youtube.com/watch?v=Sm_iU6Oy4DY"">Learn more about the screen cleaner here! &nbsp;</a></p>
<p>&nbsp;</p>
<p>All RHG and Tucker&reg; brand purification systems, pole sections, and clamps come with a 10 year warranty and are assembled in the US.&nbsp;</p>
<p><iframe title=""Setting Up A Drop Zone"" src=""https://www.youtube.com/embed/eYkiu2OEfEk"" width=""235"" height=""417"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></p>
<p><iframe title=""Why You Should Choose Tucker&reg;"" src=""https://www.youtube.com/embed/a9m8CuWUEZc"" width=""456"" height=""254"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></p>"
